등록번호,상호,소재지,대표자,사무소전화번호,상태,데이터기준일자
9253-8268,솔지공인중개사사무소,서울특별시 송파구 마천로 117 1층 (오금동),김도희,02-404-4477,영업중,2024-08-12
9253-8272,경성공인중개사사무소,"서울특별시 송파구 성내천로 277 104호 (마천동, 산수그린빌)",황선희,02-448-7100,영업중,2024-08-12
9253-8278,신공간공인중개사사무소,서울특별시 송파구 송파대로 423 1층 (석촌동),박희수,02-417-1112,영업중,2024-08-12
9253-8279,OK공인중개사사무소,서울특별시 송파구 오금로17길 8 1층 (방이동),윤정예,02-404-0035,영업중,2024-08-12
9253-8281,황금사과공인중개사사무소,서울특별시 송파구 거마로20길 20 (마천동),전재구,02-409-4114,영업중,2024-08-12
9253-8283,부동산랜드공인중개사사무소,"서울특별시 송파구 송파대로32길 15 상가동 108호 (가락동, 가락금호아파트)",민경애,02-401-6400,영업중,2024-08-12
9253-8287,나라공인중개사사무소,서울특별시 송파구 가락로28길 13 (송파동),박양진,02-418-1414,영업중,2024-08-12
9253-8288,믿음공인중개사사무소,서울특별시 송파구 마천로 299 1층 (마천동),이은미,02-430-8840,영업중,2024-08-12
9253-8301,부자아빠공인중개사사무소,"서울특별시 송파구 올림픽로 145 상가동 B1층 A53-1,2호 (잠실동, 리센츠)",옥성준,02-3432-3555,영업중,2024-08-12
9253-8302,럭키공인중개사사무소,"서울특별시 송파구 올림픽로 145 상가동 1A75호 (잠실동, 리센츠)",이현주,02-424-7766,영업중,2024-08-12
9253-8310,정문공인중개사사무소,"서울특별시 송파구 올림픽로 145 상가동 1층 A39호 (잠실동, 리센츠)",심순기,02-422-0090,영업중,2024-08-12
9253-8325,대원공인중개사사무소,"서울특별시 송파구 올림픽로 203 122호 (잠실동, 중앙상가)",배준영,02-419-0404,영업중,2024-08-12
9253-8347,삼성공인중개사사무소,"서울특별시 송파구 올림픽로35길 112 비상가2동 111-2호 (신천동, 장미아파트)",윤현남,02-422-0845,영업중,2024-08-12
9253-8354,대한공인중개사사무소,"서울특별시 송파구 올림픽로 203 148호 (잠실동, 중앙상가)",한명숙,02-417-8500,영업중,2024-08-12
9253-8357,미소뱅크공인중개사사무소,"서울특별시 송파구 동남로 193 , 28동 지하1층103호(가락동)",이영리,02-406-6565,영업중,2024-08-12
9253-8383,희망공인중개사사무소,"서울특별시 송파구 올림픽로 145 상가동 1층1A1호 (잠실동, 리센츠)",한상준,02-413-1114,영업중,2024-08-12
9253-8394,홍태송공인중개사사무소,서울특별시 송파구 오금로 534 1층(거여동),홍태송,02-406-5100,영업중,2024-08-12
9253-8398,학사공인중개사사무소,서울특별시 송파구 올림픽로12길 22 1층(잠실동),나형찬,02-418-3200,영업중,2024-08-12
9253-8403,스카이플러스공인중개사사무소,"서울특별시 송파구 법원로 128 B118호(문정동, 문정에스케이브이원지엘메트로시티)",박종임,02-2047-1222,영업중,2024-08-12
9253-8415,솔로몬공인중개사사무소,"서울특별시 송파구 올림픽로 435 상가A동 104호 (신천동, 파크리오)",조윤영,02-420-9400,영업중,2024-08-12
9253-8417,원탑헬리오공인중개사사무소,"서울특별시 송파구 송파대로 345 1A동 1050호(가락동, 헬리오시티)",김형일,등록된 사무소 전화번호 없음,영업중,2024-08-12
9253-8419,파인탑공인중개사사무소,"서울특별시 송파구 오금로32길 31 상가동 104호,106호 (송파동, 래미안송파파인탑)",김인숙,02-418-7272,영업중,2024-08-12
9253-8424,오렌지탑(단지내)공인중개사사무소,"서울특별시 송파구 오금로32길 31 상가동 111호 (송파동, 래미안송파파인탑)",김미정,02-414-0010,영업중,2024-08-12
9253-8426,잠실애플공인중개사사무소,"서울특별시 송파구 올림픽로 119 1A27호 (잠실동, 잠실파인애플상가)",이미애,02-423-8812,영업중,2024-08-12
9253-8444,스마트공인중개사사무소,"서울특별시 송파구 올림픽로 212 112호 (잠실동, 갤러리아팰리스)",김귀수,02-2144-6300,영업중,2024-08-12
9253-8445,토마토공인중개사사무소,서울특별시 송파구 백제고분로34길 28 1층 (석촌동),이이양,02-414-7784,영업중,2024-08-12
9253-8454,한솔공인중개사사무소,서울특별시 송파구 올림픽로12길 44 1층(잠실동),염미라,02-421-0020,영업중,2024-08-12
9253-8459,태양공인중개사사무소,서울특별시 송파구 올림픽로 525 현대아파트상가 103호(풍납동),오충기,02-488-0054,영업중,2024-08-12
9253-8461,조은공인중개사사무소,서울특별시 송파구 동남로6길 26 103호(문정동),정민택,02-401-5454,영업중,2024-08-12
9253-8464,제일공인중개사사무소,"서울특별시 송파구 올림픽로 203 110호 (잠실동, 중앙상가)",김묘애,02-413-7878,영업중,2024-08-12
9253-8466,트리지움공인중개사사무소,"서울특별시 송파구 석촌호수로 61 상가동 156호 (잠실동, 트리지움)",민서연,02-412-0303,영업중,2024-08-12
9253-8467,현대공인중개사사무소,서울특별시 송파구 송파대로 448-1 1층(송파동),이동은,02-422-6464,영업중,2024-08-12
9253-8473,송파법조타운한양공인중개사사무소,"서울특별시 송파구 법원로4길 5 110호 (문정동, 송파법조타운푸르지오시티)",김영미,02-443-4747,영업중,2024-08-12
9253-8475,재테크공인중개사사무소,서울특별시 송파구 백제고분로31길 5 (삼전동),임성남,02-414-1313,영업중,2024-08-12
9253-8476,우리공인중개사사무소,서울특별시 송파구 양산로 14 상가 114호(거여동),이광선,02-401-0888,영업중,2024-08-12
9253-8480,샘터공인중개사사무소,서울특별시 송파구 풍성로25길 28-1 (풍납동),이문희,02-475-2131,영업중,2024-08-12
9253-8483,준이공인중개사사무소,서울특별시 송파구 백제고분로12길 5 1호(잠실동),김준성,02-415-4459,영업중,2024-08-12
9253-8493,이안공인중개사사무소,서울특별시 송파구 송파대로18길 14 (문정동),안민경,02-404-0080,영업중,2024-08-12
9253-8507,황금공인중개사사무소,"서울특별시 송파구 올림픽로37길 130 상가A동 131호 (신천동, 파크리오)",송서윤,02-424-9800,영업중,2024-08-12
9253-8518,명지공인중개사사무소,"서울특별시 송파구 올림픽로35길 112 비상가2동 113-가호 (신천동, 장미아파트)",임선옥,02-424-0077,영업중,2024-08-12
9253-8519,스타공인중개사사무소,서울특별시 송파구 올림픽로12길 29 (잠실동),전순임,02-425-4900,영업중,2024-08-12
9253-8522,평안공인중개사사무소,서울특별시 송파구 백제고분로42길 14 1층 (송파동),오문열,02-421-2449,영업중,2024-08-12
9253-8523,금상공인중개사사무소,서울특별시 송파구 삼전로8길 4 101호 (삼전동),이은임,02-422-0202,영업중,2024-08-12
9253-8527,신성공인중개사사무소,"서울특별시 송파구 올림픽로 203 114호 (잠실동, 중앙상가)",복진숙,02-422-5000,영업중,2024-08-12
9253-8531,이레공인중개사사무소,서울특별시 송파구 올림픽로8길 12 1층 (잠실동),김상우,02-420-0058,영업중,2024-08-12
9253-8538,잠실공인중개사사무소,"서울특별시 송파구 올림픽로35길 112 비상가2동 1층106-4호 (신천동, 장미아파트)",김서영,02-422-1443,영업중,2024-08-12
9253-8549,한울공인중개사사무소,서울특별시 송파구 백제고분로48길 9 (방이동),최양현,02-3431-9934,영업중,2024-08-12
9253-8560,한영공인중개사사무소,"서울특별시 송파구 올림픽로 145 상가동 1층 A58호 (잠실동, 리센츠)",심효선,02-420-4882,영업중,2024-08-12
9253-8568,현대공인중개사사무소,서울특별시 송파구 성내천로 305 (마천동),박형규,02-443-4115,영업중,2024-08-12
9253-8571,딸기공인중개사사무소,"서울특별시 송파구 올림픽로35길 112 비상가2동 1층128-1호 (신천동, 장미아파트)",윤현오,02-400-2111,영업중,2024-08-12
9253-8581,대한(올선단지내)공인중개사사무소,"서울특별시 송파구 양재대로 1218 에이상가동 1층102-2호(방이동,올림픽선수기자촌아파트)",김재동,02-403-8877,영업중,2024-08-12
9253-8591,삼표공인중개사사무소,"서울특별시 송파구 올림픽로 145 상가동 2C05호 (잠실동, 리센츠)",김종숙,02-422-5800,영업중,2024-08-12
9253-8597,성민공인중개사사무소,서울특별시 송파구 송이로32길 26 1층 (문정동),강영신,02-400-1196,영업중,2024-08-12
9253-8609,이화공인중개사사무소,서울특별시 송파구 중대로 24 훼밀리상가 102(문정동),안병삼,02-449-9141,영업중,2024-08-12
9253-8610,유진공인중개사사무소,서울특별시 송파구 삼전로 90 (삼전동),김미현,02-421-7777,영업중,2024-08-12
9253-8614,명문공인중개사사무소,"서울특별시 송파구 충민로 66 Y-8107호 (문정동, 가든파이브라이프)",안숙정,02-2157-3666,영업중,2024-08-12
9253-8615,행운공인중개사사무소,서울특별시 송파구 백제고분로21길 16 (삼전동),박철종,02-421-7755,영업중,2024-08-12
9253-8620,우성공인중개사사무소,"서울특별시 송파구 올림픽로4길 48 1층 (잠실동, 우성아파트상가)",강경희,02-414-5353,영업중,2024-08-12
9253-8634,한미공인중개사사무소,서울특별시 송파구 마천로 196 미소빌딩 106호(오금동),이강진,02-407-2155,영업중,2024-08-12
9253-8644,열린공인중개사사무소,서울특별시 송파구 올림픽로32길 12 (방이동),나윤정,02-416-7575,영업중,2024-08-12
9253-8650,올선태양공인중개사사무소,"서울특별시 송파구 양재대로 1218 지상가동 1층103호(방이동, 올림픽선수기자촌아파트)",김순애,02-403-1020,영업중,2024-08-12
9253-8653,영광공인중개사사무소,"서울특별시 송파구 송파대로 345 1A동 1039호 (가락동, 헬리오시티)",김민석,02-400-4989,영업중,2024-08-12
9253-8656,삼덕공인중개사사무소,서울특별시 송파구 마천로51가길 30 1층 (마천동),남윤지,02-448-6700,영업중,2024-08-12
9253-8657,스타공인중개사사무소,서울특별시 송파구 동남로2길 20 1층(문정동),이성진,02-430-4040,영업중,2024-08-12
9253-8677,대한공인중개사사무소,서울특별시 송파구 백제고분로33길 12 (석촌동),이샘,02-416-3333,영업중,2024-08-12
9253-8678,성공공인중개사사무소,서울특별시 송파구 백제고분로19길 27 1층 (잠실동),김병휴,02-424-7770,영업중,2024-08-12
9253-8681,잠실푸르지오공인중개사사무소,"서울특별시 송파구 올림픽로35가길 9 131호 (신천동, 잠실푸르지오월드마크)",백상현,02-425-3988,영업중,2024-08-12
9253-8699,착한공인중개사사무소,서울특별시 송파구 올림픽로12길 36 (잠실동),신미순,02-2232-5597,영업중,2024-08-12
9253-8701,푸르지오공인중개사사무소,서울특별시 송파구 올림픽로35가길 9 110호 (신천동),이정배,02-424-6114,영업중,2024-08-12
9253-8707,한양공인중개사사무소,서울특별시 송파구 성내천로 260 (마천동),주명림,02-409-9200,영업중,2024-08-12
9253-8709,잠일엘스공인중개사사무소,"서울특별시 송파구 올림픽로 119 1A32호 (잠실동, 잠실파인애플상가)",정원혁,02-412-9903,영업중,2024-08-12
9253-8718,강남공인중개사사무소,서울특별시 송파구 가락로 170 1층(송파동),이명식,02-415-6111,영업중,2024-08-12
9253-8723,뉴금성공인중개사사무소,"서울특별시 송파구 올림픽로 435 상가B동 148-1,2호 (신천동, 파크리오)",구재우,02-416-8888,영업중,2024-08-12
9253-8724,예스공인중개사사무소,"서울특별시 송파구 올림픽로35길 124 에이상가2동 1층110호 (신천동, 장미아파트)",백병아,02-423-5533,영업중,2024-08-12
9253-8728,한신공인중개사사무소,"서울특별시 송파구 삼전로10길 35 101호 (삼전동, JY타운)",정혜경,02-424-3020,영업중,2024-08-12
9253-8738,올림픽공인중개사사무소,"서울특별시 송파구 올림픽로35길 10 상가B동 121호(신천동, 파크리오)",문성식,02-417-6300,영업중,2024-08-12
9253-8742,다올앤신명공인중개사사무소,"서울특별시 송파구 새말로 62 상가145호(문정동, 송파푸르지오시티)",장분희,02-448-2600,영업중,2024-08-12
9253-8747,365공인중개사사무소,서울특별시 송파구 새말로8길 11 1층(문정동),하승연,02-408-2500,영업중,2024-08-12
9253-8748,이레공인중개사사무소,서울특별시 송파구 가락로 263 (방이동),김인숙,02-415-5555,영업중,2024-08-12
9253-8750,엘리트부동산공인중개사사무소,서울특별시 송파구 동남로6길 25 1층 (문정동),황춘선,02-406-1114,영업중,2024-08-12
9253-8755,대림공인중개사사무소,서울특별시 송파구 백제고분로42길 20 1층(송파동),곽용균,02-422-0016,영업중,2024-08-12
9253-8761,잠실공인중개사사무소,"서울특별시 송파구 올림픽로35길 10 상가B동 116호 (신천동, 파크리오)",김현하,02-422-4545,영업중,2024-08-12
9253-8766,SK공인중개사사무소,"서울특별시 송파구 올림픽로 145 상가동 1A66호 (잠실동, 리센츠)",이윤희,02-425-0707,영업중,2024-08-12
9253-8779,Ace(에이스)공인중개사사무소,"서울특별시 송파구 새말로 62 상가102호 (문정동, 송파푸르지오시티)",장성이,02-403-0202,영업중,2024-08-12
9253-8787,가락삼환공인중개사사무소,"서울특별시 송파구 오금로 432 상가동 1층1호 (가락동, 삼환아파트)",장종국,02-406-4545,영업중,2024-08-12
9253-8809,MJ공인중개사사무소,"서울특별시 송파구 새말로 62 상가106호 (문정동, 송파푸르지오시티)",채정숙,02-420-1800,영업중,2024-08-12
